V01301 V04001 V04002 V04003 V13305 V10004_701 V11291_701 V12001_701 V13003_701 V14032
54423 2000 11 28 0.0000 980.7000 0.3000 -5.9000 60.0000 8.2000 
54423 2000 11 29 0.0000 979.9000 0.3000 -4.7000 62.0000 7.0000 
54423 2000 11 30 0.0000 980.4000 0.0000 -5.2000 73.0000 3.1000 
54423 2000 12 1 0.0000 978.4000 0.0000 -2.0000 78.0000 5.7000 
54423 2000 12 2 0.0000 982.3000 3.0000 -1.6000 42.0000 4.6000 
54423 2000 12 3 0.0000 978.6000 0.8000 -7.1000 52.0000 7.3000 
54423 2000 12 4 0.0000 969.9000 1.0000 -4.1000 52.0000 5.4000 
54423 2000 12 5 0.0000 978.8000 0.0000 -8.6000 52.0000 7.4000 
54423 2000 12 6 0.0000 977.2000 0.0000 -6.6000 61.0000 7.0000 
54423 2000 12 7 0.0000 980.0000 0.0000 -5.4000 65.0000 7.6000 
54423 2000 12 8 0.0000 974.4000 0.3000 -4.1000 75.0000 2.5000 
54423 2000 12 9 0.0000 976.0000 3.0000 -2.7000 57.0000 0.0000 
54423 2000 12 10 0.0000 985.4000 1.5000 -9.3000 25.0000 7.8000 
54423 2000 12 11 0.0000 990.5000 0.5000 -12.1000 31.0000 8.1000 
54423 2000 12 12 0.0000 981.4000 0.5000 -11.6000 47.0000 7.3000 
54423 2000 12 13 0.0000 975.0000 0.0000 -9.9000 51.0000 6.9000 
54423 2000 12 14 0.0000 974.8000 0.0000 -9.6000 53.0000 7.6000 
54423 2000 12 15 0.0000 977.7000 2.3000 -8.5000 52.0000 7.3000 
54423 2000 12 16 0.0000 982.3000 0.0000 -11.8000 57.0000 0.0000 
54423 2000 12 17 0.0000 977.3000 0.0000 -8.9000 66.0000 1.6000 
54423 2000 12 18 0.0000 975.0000 2.8000 -1.9000 47.0000 3.4000 
54423 2000 12 19 0.0000 984.7000 0.0000 -9.0000 59.0000 0.0000 
54423 2000 12 20 0.0000 977.5000 0.3000 -6.4000 66.0000 7.8000 
54423 2000 12 21 0.0000 971.2000 0.3000 -7.7000 69.0000 4.5000 
54423 2000 12 22 0.0000 971.3000 1.0000 -6.6000 68.0000 6.5000 
54423 2000 12 23 0.0000 974.2000 1.3000 -8.1000 51.0000 7.7000 
54423 2000 12 24 999990.0000 975.5000 1.0000 -8.8000 63.0000 4.1000 
54423 2000 12 25 0.0000 983.9000 0.5000 -11.8000 48.0000 7.8000 
54423 2000 12 26 999990.0000 985.0000 0.0000 -11.8000 63.0000 0.0000 
54423 2000 12 27 999990.0000 985.4000 1.3000 -7.7000 63.0000 7.0000 
54423 2000 12 28 0.0000 984.7000 0.3000 -11.1000 58.0000 7.6000 
54423 2000 12 29 0.0000 976.5000 0.5000 -6.6000 69.0000 1.9000 
54423 2000 12 30 0.0000 975.4000 2.5000 -7.2000 63.0000 6.9000 
54423 2000 12 31 0.0000 978.5000 0.0000 -10.0000 58.0000 7.2000 
54423 2001 1 1 0.5000 967.0000 3.3000 -5.8000 53.0000 0.0000 
54423 2001 1 2 0.0000 976.3000 3.0000 -10.5000 25.0000 7.7000 
54423 2001 1 3 0.0000 981.8000 2.0000 -14.4000 28.0000 7.5000 
54423 2001 1 4 0.0000 983.1000 0.0000 -16.7000 42.0000 6.2000 
54423 2001 1 5 0.0000 985.9000 0.0000 -14.4000 52.0000 6.7000 
54423 2001 1 6 0.8000 983.5000 0.0000 -9.2000 69.0000 0.0000 
54423 2001 1 7 3.3000 977.2000 0.0000 -4.8000 88.0000 0.0000 
54423 2001 1 8 999990.0000 979.7000 0.3000 -4.0000 66.0000 0.0000 
54423 2001 1 9 0.0000 978.6000 1.0000 -14.4000 52.0000 7.5000 
54423 2001 1 10 0.3000 970.1000 0.5000 -13.1000 61.0000 7.1000 
54423 2001 1 11 0.0000 975.0000 2.3000 -15.6000 43.0000 7.7000 
54423 2001 1 12 999990.0000 976.4000 0.3000 -18.2000 72.0000 1.7000 
54423 2001 1 13 0.0000 982.5000 1.5000 -17.6000 56.0000 7.6000 
54423 2001 1 14 0.0000 985.2000 3.0000 -18.2000 46.0000 7.7000 
54423 2001 1 15 0.0000 985.3000 1.5000 -17.1000 46.0000 8.0000 
54423 2001 1 16 0.0000 983.7000 0.0000 -16.7000 58.0000 6.9000 
54423 2001 1 17 0.0000 978.3000 0.0000 -13.8000 66.0000 7.3000 
54423 2001 1 18 0.0000 981.8000 0.3000 -10.9000 68.0000 2.1000 
54423 2001 1 19 0.0000 981.0000 0.3000 -7.4000 60.0000 7.3000 
54423 2001 1 20 0.0000 976.1000 0.3000 -11.7000 79.0000 3.1000 
54423 2001 1 21 0.0000 977.4000 0.5000 -9.5000 68.0000 7.6000 
54423 2001 1 22 0.0000 982.2000 0.0000 -9.7000 71.0000 3.0000 
54423 2001 1 23 0.0000 985.5000 0.0000 -11.2000 74.0000 2.2000 
54423 2001 1 24 0.8000 982.3000 0.0000 -6.5000 70.0000 6.3000 
54423 2001 1 25 0.0000 983.3000 0.0000 -10.2000 65.0000 6.7000 
54423 2001 1 26 0.0000 974.7000 0.0000 -9.0000 64.0000 0.0000 
54423 2001 1 27 0.0000 973.3000 2.3000 -7.8000 55.0000 5.9000 
54423 2001 1 28 0.0000 977.2000 1.0000 -9.0000 44.0000 8.1000 
54423 2001 1 29 0.0000 973.3000 1.5000 -8.8000 50.0000 7.5000 
54423 2001 1 30 0.0000 973.0000 1.3000 -7.7000 52.0000 7.1000 
54423 2001 1 31 0.0000 970.5000 3.0000 -5.1000 48.0000 7.6000 
54423 2001 2 1 0.0000 976.2000 1.0000 -8.7000 27.0000 7.5000 
54423 2001 2 2 0.0000 972.2000 1.3000 -6.6000 45.0000 8.0000 
54423 2001 2 3 0.1000 978.5000 0.5000 -9.6000 71.0000 2.9000 
54423 2001 2 4 0.3000 979.1000 0.5000 -8.3000 78.0000 0.0000 
54423 2001 2 5 0.0000 979.6000 0.5000 -8.7000 69.0000 0.0000 
54423 2001 2 6 0.0000 982.3000 1.0000 -10.8000 57.0000 5.2000 
54423 2001 2 7 0.0000 981.2000 1.8000 -12.0000 45.0000 8.8000 
54423 2001 2 8 0.0000 976.3000 1.8000 -8.4000 43.0000 8.4000 
54423 2001 2 9 0.0000 978.3000 2.0000 -8.1000 41.0000 8.2000 
54423 2001 2 10 0.0000 983.6000 0.5000 -10.4000 42.0000 9.2000 
54423 2001 2 11 0.0000 989.4000 0.5000 -11.8000 40.0000 7.9000 
54423 2001 2 12 0.0000 987.8000 0.5000 -9.0000 42.0000 5.8000 
54423 2001 2 13 0.0000 980.7000 1.5000 -6.8000 50.0000 7.8000 
54423 2001 2 14 0.0000 975.9000 0.3000 -7.8000 62.0000 6.4000 
54423 2001 2 15 0.0000 978.5000 3.3000 -7.4000 59.0000 7.4000 
54423 2001 2 16 0.0000 982.4000 0.8000 -7.5000 48.0000 9.4000 
54423 2001 2 17 0.0000 973.4000 0.5000 -4.4000 53.0000 6.0000 
54423 2001 2 18 0.0000 972.2000 0.0000 -2.4000 66.0000 4.1000 
54423 2001 2 19 0.0000 979.6000 0.5000 0.5000 54.0000 9.1000 
54423 2001 2 20 0.0000 972.3000 0.0000 -1.3000 66.0000 0.0000 
54423 2001 2 21 0.0000 968.6000 0.0000 0.8000 58.0000 8.9000 
54423 2001 2 22 0.0000 970.9000 1.8000 0.4000 53.0000 0.0000 
54423 2001 2 23 0.3000 978.4000 1.8000 -3.9000 57.0000 8.0000 
54423 2001 2 24 0.0000 980.7000 1.8000 -4.7000 35.0000 10.0000 
54423 2001 2 25 0.0000 981.6000 0.3000 -1.9000 33.0000 10.0000 
54423 2001 2 26 0.0000 978.9000 1.5000 -0.7000 44.0000 7.9000 
54423 2001 2 27 0.0000 975.9000 1.3000 4.4000 45.0000 5.3000 
54423 2001 2 28 0.0000 972.8000 0.0000 1.3000 43.0000 10.1000 
54423 2001 3 1 0.0000 971.7000 1.5000 5.1000 39.0000 9.5000 
54423 2001 3 2 0.0000 971.1000 2.0000 2.9000 40.0000 0.0000 
54423 2001 3 3 0.0000 970.6000 6.5000 -2.3000 28.0000 7.2000 
54423 2001 3 4 0.0000 971.4000 3.3000 -2.9000 38.0000 7.9000 
54423 2001 3 5 0.0000 966.6000 0.5000 -1.1000 44.0000 3.0000 
54423 2001 3 6 999990.0000 973.3000 5.3000 -3.1000 34.0000 4.5000 
54423 2001 3 7 0.0000 981.4000 2.3000 -6.1000 32.0000 10.0000 
54423 2001 3 8 0.0000 978.4000 2.8000 -5.2000 30.0000 5.3000 
54423 2001 3 9 0.0000 970.7000 2.0000 -2.8000 37.0000 9.3000 
54423 2001 3 10 0.0000 978.7000 2.0000 -1.1000 37.0000 10.1000 
54423 2001 3 11 0.0000 976.1000 0.3000 0.9000 57.0000 6.2000 
54423 2001 3 12 0.0000 973.7000 0.8000 2.6000 64.0000 9.7000 
54423 2001 3 13 0.0000 963.0000 1.3000 7.3000 49.0000 8.3000 
54423 2001 3 14 999990.0000 973.9000 3.8000 4.2000 38.0000 9.6000 
54423 2001 3 15 0.0000 976.7000 1.0000 2.8000 34.0000 10.4000 
54423 2001 3 16 0.0000 970.7000 1.0000 4.8000 32.0000 9.3000 
54423 2001 3 17 0.0000 964.2000 1.5000 7.5000 30.0000 9.0000 
54423 2001 3 18 0.0000 966.7000 1.3000 7.5000 26.0000 10.2000 
54423 2001 3 19 0.0000 959.4000 3.8000 11.2000 22.0000 8.0000 
54423 2001 3 20 0.0000 959.7000 2.8000 13.6000 20.0000 10.7000 
54423 2001 3 21 0.0000 956.8000 2.0000 8.8000 35.0000 6.9000 
54423 2001 3 22 0.0000 966.2000 1.5000 5.9000 26.0000 9.8000 
54423 2001 3 23 0.0000 963.7000 3.3000 9.0000 32.0000 6.1000 
54423 2001 3 24 999990.0000 963.2000 2.0000 9.0000 44.0000 6.6000 
54423 2001 3 25 0.0000 971.2000 4.0000 1.2000 42.0000 6.5000 
54423 2001 3 26 0.0000 970.1000 2.8000 -2.4000 45.0000 7.1000 
54423 2001 3 27 0.0000 972.1000 2.0000 -2.7000 32.0000 10.6000 
54423 2001 3 28 0.0000 970.8000 2.3000 -1.2000 37.0000 8.7000 
54423 2001 3 29 0.0000 966.2000 1.5000 -0.1000 39.0000 9.3000 
54423 2001 3 30 0.0000 973.3000 1.0000 0.6000 48.0000 11.0000 
54423 2001 3 31 0.0000 976.7000 1.0000 2.6000 32.0000 11.0000 
54423 2001 4 1 0.0000 965.9000 1.3000 9.5000 25.0000 7.1000 
54423 2001 4 2 0.0000 969.4000 1.5000 9.8000 30.0000 11.6000 
54423 2001 4 3 0.0000 976.4000 1.0000 7.4000 26.0000 11.5000 
54423 2001 4 4 0.0000 970.3000 0.5000 9.4000 38.0000 7.8000 
54423 2001 4 5 0.0000 976.0000 2.3000 11.2000 22.0000 8.1000 
54423 2001 4 6 1.6000 972.4000 1.8000 7.3000 67.0000 6.0000 
54423 2001 4 7 0.0000 966.1000 1.5000 12.5000 44.0000 3.3000 
54423 2001 4 8 0.0000 966.6000 1.5000 15.3000 37.0000 7.1000 
54423 2001 4 9 2.4000 973.6000 1.3000 8.5000 76.0000 0.0000 
54423 2001 4 10 0.0000 977.8000 3.5000 6.5000 35.0000 4.0000 
54423 2001 4 11 0.0000 970.3000 2.5000 6.8000 32.0000 11.6000 
54423 2001 4 12 0.0000 965.9000 1.3000 7.4000 32.0000 10.9000 
54423 2001 4 13 1.3000 970.2000 3.8000 8.5000 52.0000 11.1000 
54423 2001 4 14 0.0000 968.5000 2.3000 11.8000 25.0000 11.2000 
54423 2001 4 15 0.0000 965.7000 2.0000 14.3000 24.0000 11.1000 
54423 2001 4 16 0.0000 963.6000 1.8000 17.7000 23.0000 11.6000 
54423 2001 4 17 0.0000 962.8000 3.8000 19.5000 29.0000 9.7000 
54423 2001 4 18 0.0000 957.9000 2.5000 23.5000 33.0000 7.7000 
54423 2001 4 19 4.2000 972.3000 2.8000 12.5000 27.0000 11.9000 
54423 2001 4 20 0.0000 972.5000 1.5000 10.9000 29.0000 11.6000 
54423 2001 4 21 0.0000 973.3000 1.8000 12.9000 30.0000 11.5000 
54423 2001 4 22 0.0000 969.5000 1.8000 15.6000 33.0000 10.8000 
54423 2001 4 23 0.0000 973.9000 5.3000 12.4000 12.0000 4.6000 
54423 2001 4 24 0.0000 975.8000 1.3000 11.1000 21.0000 12.0000 
54423 2001 4 25 0.0000 972.8000 0.8000 11.6000 22.0000 7.8000 
54423 2001 4 26 0.0000 969.1000 1.8000 12.9000 34.0000 8.4000 
54423 2001 4 27 999990.0000 966.4000 1.0000 11.6000 69.0000 2.2000 
54423 2001 4 28 0.0000 967.9000 1.0000 15.7000 61.0000 5.4000 
54423 2001 4 29 0.0000 969.5000 1.3000 16.5000 49.0000 6.2000 
54423 2001 4 30 2.5000 970.4000 1.3000 14.4000 55.0000 6.1000 
54423 2001 5 1 0.0000 966.2000 3.0000 16.5000 49.0000 8.1000 
54423 2001 5 2 999990.0000 962.2000 3.0000 19.6000 41.0000 8.6000 
54423 2001 5 3 999990.0000 965.6000 3.8000 16.1000 32.0000 8.1000 
54423 2001 5 4 0.0000 969.1000 1.5000 14.6000 20.0000 7.2000 
54423 2001 5 5 0.0000 967.1000 1.0000 16.8000 16.0000 7.8000 
54423 2001 5 6 11.2000 968.0000 0.8000 12.2000 84.0000 1.4000 
54423 2001 5 7 0.3000 963.6000 2.5000 16.8000 57.0000 9.3000 
54423 2001 5 8 1.1000 961.4000 1.5000 13.5000 52.0000 7.0000 
54423 2001 5 9 0.0000 964.9000 3.5000 15.4000 38.0000 12.5000 
54423 2001 5 10 0.0000 968.5000 2.0000 16.2000 30.0000 12.9000 
54423 2001 5 11 0.0000 970.0000 1.0000 18.3000 27.0000 12.9000 
54423 2001 5 12 0.0000 964.8000 2.5000 22.1000 34.0000 12.2000 
54423 2001 5 13 0.0000 961.8000 4.0000 24.0000 45.0000 11.3000 
54423 2001 5 14 0.1000 963.4000 4.3000 22.6000 41.0000 1.8000 
54423 2001 5 15 999990.0000 967.0000 3.0000 16.5000 27.0000 10.3000 
54423 2001 5 16 0.0000 963.7000 0.8000 21.7000 28.0000 11.2000 
54423 2001 5 17 0.0000 956.8000 1.8000 22.5000 25.0000 11.8000 
54423 2001 5 18 0.0000 958.6000 0.8000 24.7000 26.0000 11.9000 
54423 2001 5 19 0.0000 955.6000 1.8000 27.0000 25.0000 12.0000 
54423 2001 5 20 0.0000 955.9000 1.8000 27.8000 27.0000 11.7000 
54423 2001 5 21 0.0000 959.3000 1.8000 27.5000 38.0000 11.7000 
54423 2001 5 22 0.0000 961.0000 1.3000 27.2000 48.0000 11.0000 
54423 2001 5 23 0.0000 960.3000 1.8000 27.3000 39.0000 10.3000 
54423 2001 5 24 19.8000 961.2000 1.8000 18.7000 70.0000 0.0000 
54423 2001 5 25 0.0000 964.5000 2.0000 18.8000 61.0000 10.4000 
54423 2001 5 26 0.0000 969.1000 1.8000 19.7000 41.0000 11.7000 
54423 2001 5 27 999990.0000 965.7000 2.3000 21.7000 34.0000 11.5000 
54423 2001 5 28 999990.0000 958.3000 1.5000 23.3000 33.0000 11.4000 
54423 2001 5 29 999990.0000 963.1000 2.5000 20.0000 40.0000 3.9000 
54423 2001 5 30 0.0000 967.3000 1.0000 17.5000 38.0000 12.0000 
54423 2001 5 31 999990.0000 964.9000 1.5000 19.6000 33.0000 10.7000 
54423 2001 6 1 999990.0000 963.9000 1.8000 23.9000 36.0000 11.5000 
54423 2001 6 2 0.0000 965.8000 1.5000 25.8000 33.0000 12.5000 
54423 2001 6 3 0.1000 963.4000 0.5000 26.6000 29.0000 8.7000 
54423 2001 6 4 0.0000 960.0000 2.3000 26.6000 29.0000 9.6000 
54423 2001 6 5 0.0000 956.9000 1.5000 27.8000 29.0000 10.5000 
54423 2001 6 6 999990.0000 959.4000 1.3000 28.0000 37.0000 9.5000 
54423 2001 6 7 7.1000 961.9000 3.0000 22.0000 66.0000 2.6000 
54423 2001 6 8 2.4000 963.2000 1.5000 22.8000 71.0000 7.6000 
54423 2001 6 9 999990.0000 964.8000 1.0000 25.9000 58.0000 8.6000 
54423 2001 6 10 0.4000 966.0000 1.0000 25.6000 52.0000 6.9000 
54423 2001 6 11 0.1000 964.3000 0.5000 23.1000 60.0000 1.1000 
54423 2001 6 12 0.9000 960.5000 2.3000 23.9000 60.0000 7.6000 
54423 2001 6 13 33.8000 961.3000 0.8000 18.4000 85.0000 3.2000 
54423 2001 6 14 2.6000 960.4000 0.8000 19.3000 81.0000 0.7000 
54423 2001 6 15 27.9000 958.7000 3.3000 17.7000 83.0000 1.7000 
54423 2001 6 16 30.9000 959.0000 0.8000 18.4000 86.0000 4.0000 
54423 2001 6 17 999990.0000 959.6000 1.0000 22.1000 70.0000 11.6000 
54423 2001 6 18 7.7000 958.0000 1.8000 20.6000 75.0000 7.6000 
54423 2001 6 19 0.5000 959.1000 0.8000 18.2000 87.0000 6.9000 
54423 2001 6 20 999990.0000 963.1000 0.5000 21.0000 78.0000 7.6000 
54423 2001 6 21 0.3000 963.9000 0.0000 20.9000 77.0000 6.0000 
54423 2001 6 22 0.4000 963.9000 0.5000 20.8000 81.0000 6.4000 
54423 2001 6 23 0.0000 964.9000 1.5000 22.4000 76.0000 10.3000 
54423 2001 6 24 0.0000 964.8000 1.5000 23.6000 74.0000 9.5000 
54423 2001 6 25 0.0000 962.0000 1.3000 24.6000 74.0000 7.1000 
54423 2001 6 26 5.1000 958.2000 0.3000 24.0000 79.0000 6.9000 
54423 2001 6 27 47.8000 959.8000 0.0000 19.8000 94.0000 1.2000 
54423 2001 6 28 6.5000 959.6000 0.3000 23.9000 80.0000 8.9000 
54423 2001 6 29 38.2000 957.5000 0.0000 21.8000 94.0000 2.0000 
54423 2001 6 30 0.0000 952.5000 1.5000 24.6000 73.0000 12.1000 
54423 2001 7 1 0.6000 956.1000 2.8000 26.3000 73.0000 9.9000 
54423 2001 7 2 0.0000 960.7000 0.0000 25.0000 81.0000 3.0000 
54423 2001 7 3 11.0000 962.0000 1.5000 22.9000 81.0000 1.6000 
54423 2001 7 4 27.3000 959.7000 1.5000 21.3000 84.0000 3.6000 
54423 2001 7 5 0.0000 963.7000 0.8000 23.0000 72.0000 13.0000 
54423 2001 7 6 0.0000 966.5000 1.5000 25.1000 70.0000 12.0000 
54423 2001 7 7 0.0000 965.0000 0.8000 25.3000 74.0000 10.1000 
54423 2001 7 8 0.0000 961.5000 1.5000 27.2000 69.0000 9.7000 
54423 2001 7 9 10.4000 961.9000 0.3000 20.8000 88.0000 0.0000 
54423 2001 7 10 0.0000 958.4000 1.0000 22.4000 82.0000 8.8000 
54423 2001 7 11 0.0000 956.9000 1.3000 25.9000 61.0000 11.3000 
54423 2001 7 12 1.2000 957.1000 0.8000 23.7000 67.0000 11.6000 
54423 2001 7 13 0.2000 961.9000 0.8000 23.0000 72.0000 8.7000 
54423 2001 7 14 999990.0000 964.0000 1.8000 23.1000 75.0000 11.9000 
54423 2001 7 15 0.0000 964.0000 1.0000 25.3000 66.0000 11.0000 
54423 2001 7 16 0.0000 963.5000 0.5000 25.7000 65.0000 11.9000 
54423 2001 7 17 0.0000 961.8000 1.5000 26.3000 63.0000 11.1000 
54423 2001 7 18 0.0000 960.8000 1.5000 25.7000 65.0000 5.0000 
54423 2001 7 19 33.8000 961.1000 1.0000 22.8000 83.0000 2.3000 
54423 2001 7 20 0.0000 961.8000 0.8000 24.6000 83.0000 8.1000 
54423 2001 7 21 16.2000 961.6000 0.5000 21.8000 93.0000 0.0000 
54423 2001 7 22 999990.0000 961.5000 0.3000 23.0000 81.0000 8.7000 
54423 2001 7 23 0.0000 963.6000 0.0000 23.9000 84.0000 6.4000 
54423 2001 7 24 0.0000 962.5000 1.0000 25.2000 83.0000 2.4000 
54423 2001 7 25 46.7000 960.4000 1.8000 25.0000 82.0000 10.5000 
54423 2001 7 26 3.5000 965.9000 0.5000 21.5000 83.0000 8.8000 
54423 2001 7 27 0.0000 963.6000 1.0000 21.3000 86.0000 6.0000 
54423 2001 7 28 0.0000 959.5000 0.8000 22.1000 83.0000 10.6000 
54423 2001 7 29 0.7000 960.6000 1.0000 23.9000 80.0000 10.5000 
54423 2001 7 30 25.2000 962.6000 0.5000 23.2000 79.0000 8.9000 
54423 2001 7 31 1.0000 963.3000 0.0000 22.5000 83.0000 9.4000 
54423 2001 8 1 0.0000 965.7000 1.0000 22.0000 77.0000 11.1000 
54423 2001 8 2 9.4000 965.3000 0.5000 21.6000 84.0000 0.0000 
54423 2001 8 3 1.7000 971.4000 0.8000 22.3000 87.0000 3.6000 
54423 2001 8 4 999990.0000 971.0000 0.0000 23.3000 87.0000 6.1000 
54423 2001 8 5 0.0000 964.4000 0.0000 24.9000 87.0000 0.0000 
54423 2001 8 6 0.4000 958.8000 0.8000 26.2000 83.0000 9.0000 
54423 2001 8 7 0.0000 962.8000 0.3000 22.7000 75.0000 10.0000 
54423 2001 8 8 0.0000 967.0000 0.3000 21.1000 77.0000 12.1000 
54423 2001 8 9 0.0000 969.9000 0.0000 21.7000 72.0000 12.5000 
54423 2001 8 10 999990.0000 971.4000 0.5000 22.6000 76.0000 11.6000 
54423 2001 8 11 0.0000 971.6000 0.0000 23.2000 73.0000 11.2000 
54423 2001 8 12 0.0000 969.8000 1.3000 23.8000 70.0000 11.2000 
54423 2001 8 13 0.0000 967.7000 1.0000 23.6000 76.0000 7.9000 
54423 2001 8 14 0.0000 966.5000 0.3000 23.2000 79.0000 4.6000 
54423 2001 8 15 0.0000 967.5000 0.8000 23.6000 77.0000 7.6000 
54423 2001 8 16 8.2000 966.8000 0.8000 21.1000 84.0000 1.4000 
54423 2001 8 17 22.9000 966.8000 0.0000 23.0000 84.0000 7.1000 
54423 2001 8 18 0.0000 968.2000 0.3000 24.0000 82.0000 6.3000 
54423 2001 8 19 33.3000 966.2000 0.5000 21.2000 96.0000 0.0000 
54423 2001 8 20 1.8000 965.2000 0.3000 20.7000 85.0000 11.4000 
54423 2001 8 21 0.0000 960.2000 1.0000 22.0000 75.0000 11.7000 
54423 2001 8 22 0.0000 959.1000 1.0000 20.7000 73.0000 12.2000 
54423 2001 8 23 0.0000 959.4000 0.0000 21.0000 75.0000 10.9000 
54423 2001 8 24 17.5000 963.0000 0.5000 20.2000 82.0000 8.2000 
54423 2001 8 25 999990.0000 969.3000 0.8000 19.1000 83.0000 8.4000 
54423 2001 8 26 0.0000 971.4000 0.0000 20.0000 77.0000 12.1000 
54423 2001 8 27 0.0000 970.4000 0.8000 20.1000 77.0000 11.9000 
54423 2001 8 28 0.0000 970.6000 0.5000 19.8000 75.0000 7.6000 
54423 2001 8 29 0.0000 970.1000 0.8000 20.6000 75.0000 11.7000 
54423 2001 8 30 0.0000 969.4000 0.8000 20.3000 74.0000 11.6000 
54423 2001 8 31 0.0000 968.3000 0.0000 20.3000 72.0000 11.9000 
54423 2001 9 1 999990.0000 968.2000 1.0000 21.1000 68.0000 10.1000 
54423 2001 9 2 999990.0000 971.5000 0.5000 21.2000 75.0000 11.5000 
54423 2001 9 3 0.0000 971.9000 1.0000 20.9000 80.0000 4.7000 
54423 2001 9 4 0.0000 966.7000 0.8000 20.9000 79.0000 6.2000 
54423 2001 9 5 7.7000 965.8000 1.0000 18.8000 81.0000 9.6000 
54423 2001 9 6 0.0000 969.9000 0.3000 16.9000 69.0000 11.7000 
54423 2001 9 7 0.0000 971.4000 0.8000 17.7000 72.0000 8.8000 
54423 2001 9 8 0.0000 969.9000 0.8000 18.3000 78.0000 1.9000 
54423 2001 9 9 0.0000 972.9000 0.5000 18.4000 70.0000 11.6000 
54423 2001 9 10 0.0000 974.5000 0.0000 16.8000 69.0000 11.7000 
54423 2001 9 11 0.0000 973.1000 0.5000 15.7000 68.0000 11.6000 
54423 2001 9 12 0.0000 971.9000 0.3000 16.7000 72.0000 10.8000 
54423 2001 9 13 0.0000 969.7000 0.8000 17.2000 78.0000 9.4000 
54423 2001 9 14 0.0000 971.7000 0.5000 19.2000 78.0000 8.8000 
54423 2001 9 15 0.0000 970.6000 0.3000 19.8000 79.0000 6.1000 
54423 2001 9 16 3.8000 968.3000 0.0000 17.1000 95.0000 0.0000 
54423 2001 9 17 0.0000 969.2000 2.3000 18.1000 60.0000 7.4000 
54423 2001 9 18 0.0000 973.6000 0.5000 13.3000 59.0000 9.0000 
54423 2001 9 19 0.0000 975.5000 0.5000 13.7000 58.0000 9.5000 
54423 2001 9 20 0.0000 977.5000 0.3000 13.3000 62.0000 10.9000 
54423 2001 9 21 0.0000 983.8000 1.3000 15.0000 59.0000 9.0000 
54423 2001 9 22 0.0000 978.6000 1.0000 13.9000 71.0000 9.5000 
54423 2001 9 23 999990.0000 971.6000 0.5000 17.4000 76.0000 5.5000 
54423 2001 9 24 16.2000 974.7000 0.3000 16.0000 75.0000 10.2000 
54423 2001 9 25 0.0000 975.3000 0.5000 12.4000 72.0000 11.2000 
54423 2001 9 26 0.1000 971.2000 0.8000 13.0000 75.0000 6.9000 
54423 2001 9 27 0.0000 978.3000 0.8000 12.9000 65.0000 10.9000 
54423 2001 9 28 0.0000 979.5000 0.3000 12.8000 67.0000 9.9000 
54423 2001 9 29 1.0000 974.1000 0.8000 13.0000 85.0000 0.0000 
54423 2001 9 30 2.8000 971.3000 0.5000 12.1000 88.0000 4.3000 
54423 2001 10 1 0.0000 971.3000 1.0000 12.3000 76.0000 11.0000 
54423 2001 10 2 999990.0000 972.1000 0.5000 14.0000 71.0000 5.8000 
54423 2001 10 3 25.5000 977.1000 1.5000 4.7000 94.0000 0.7000 
54423 2001 10 4 0.0000 975.4000 0.5000 6.6000 76.0000 9.2000 
54423 2001 10 5 0.0000 975.9000 0.0000 8.2000 76.0000 10.5000 
54423 2001 10 6 0.2000 976.4000 0.3000 9.3000 85.0000 1.7000 
54423 2001 10 7 999990.0000 975.7000 0.3000 11.8000 87.0000 1.4000 
54423 2001 10 8 4.7000 971.4000 0.0000 11.7000 92.0000 0.0000 
54423 2001 10 9 18.4000 967.5000 0.0000 10.9000 89.0000 0.0000 
54423 2001 10 10 0.0000 975.0000 0.3000 11.2000 76.0000 10.4000 
54423 2001 10 11 0.0000 978.1000 0.3000 8.9000 74.0000 10.4000 
54423 2001 10 12 0.0000 978.7000 0.5000 10.1000 74.0000 10.1000 
54423 2001 10 13 0.0000 977.1000 0.5000 10.8000 74.0000 10.5000 
54423 2001 10 14 0.9000 976.6000 0.0000 9.7000 83.0000 4.8000 
54423 2001 10 15 1.2000 974.2000 2.3000 13.4000 66.0000 5.3000 
54423 2001 10 16 0.0000 979.6000 1.5000 10.0000 39.0000 10.2000 
54423 2001 10 17 0.0000 979.0000 0.3000 5.7000 59.0000 10.4000 
54423 2001 10 18 0.0000 975.1000 0.0000 7.4000 74.0000 8.2000 
54423 2001 10 19 0.0000 978.8000 0.8000 9.9000 80.0000 7.2000 
54423 2001 10 20 999990.0000 977.1000 1.0000 14.1000 68.0000 7.3000 
54423 2001 10 21 0.0000 975.3000 0.0000 11.1000 80.0000 3.7000 
54423 2001 10 22 0.0000 975.8000 0.0000 11.3000 69.0000 7.6000 
54423 2001 10 23 0.0000 976.3000 0.3000 9.4000 69.0000 5.6000 
54423 2001 10 24 0.8000 978.5000 1.0000 11.8000 72.0000 0.0000 
54423 2001 10 25 0.0000 979.0000 0.8000 12.0000 68.0000 6.4000 
54423 2001 10 26 0.0000 979.4000 0.0000 9.7000 79.0000 6.4000 
54423 2001 10 27 4.3000 974.7000 0.0000 10.4000 91.0000 0.0000 
54423 2001 10 28 0.4000 979.4000 1.5000 9.1000 46.0000 9.4000 
54423 2001 10 29 0.0000 978.2000 0.3000 5.6000 67.0000 9.5000 
54423 2001 10 30 0.0000 972.6000 0.3000 6.9000 71.0000 7.5000 
